29409062	26355502	2
29409062	28570104	2
29409062	18593717	1
29409062	19087303	1
29409062	19237334	1
29409062	20637083	1
29409062	21609501	1
29409062	21846404	1
29409062	22080466	1
29409062	22761950	1
29409062	22927994	1
29409062	22962469	1
29409062	23229795	1
29409062	23514199	1
29409062	23868775	1
29409062	24726865	1
29409062	26455801	1
29409062	27153661	1
29409062	27506132	1
29409062	27571416	1
29409062	28113697	1
29409062	28937982	1
29409062	18000325	0
29409062	19091022	0
29409062	19497041	0
29409062	19623770	0
29409062	20170516	0
29409062	21243732	0
29409062	23170965	0
29409062	23369161	0
29409062	23819480	0
29409062	24056214	0
29409062	24771561	0
29409062	24879305	0
29409062	25075115	0
29409062	25143286	0
29409062	25333095	0
29409062	25419659	0
29409062	25648210	0
29409062	25767331	0
29409062	26020952	0
29409062	26342231	0
29409062	26353260	0
29409062	26370412	0
29409062	26891811	0
29409062	27616876	0
29409062	28158419	0
29409062	28436848	0
29409062	28881966	0
29409062	28961716	0
29409062	29079959	0
29409062	29157448	0
29409062	29186331	0
29409062	29643542	0
29409062	29745832	0
29360039	17901128	2
29360039	18452557	2
29360039	18455718	2
29360039	18824165	2
29360039	18832393	2
29360039	18848538	2
29360039	19074029	2
29360039	19275872	2
29360039	19426560	2
29360039	19481073	2
29360039	19652666	2
29360039	19861495	2
29360039	20215346	2
29360039	20237281	2
29360039	20308281	2
29360039	20542628	2
29360039	21223962	2
29360039	21536023	2
29360039	22659080	2
29360039	22718906	2
29360039	23097490	2
29360039	23136387	2
29360039	23161803	2
29360039	23385791	2
29360039	23493057	2
29360039	24166500	2
29360039	24284065	2
29360039	25159185	2
29360039	25446028	2
29360039	25557916	2
29360039	25947138	2
29360039	26341559	2
29360039	26375880	2
29360039	26657765	2
29360039	26719333	2
29360039	27015931	2
29360039	27633990	2
29360039	27807028	2
29360039	28483978	2
29360039	28552735	2
29360039	28969468	2
29360039	29253534	2
29360039	29355736	2
29360039	29501879	2
29360039	18599349	1
29360039	19737974	1
29360039	21319228	1
29360039	21879738	1
29360039	22235335	1
29360039	22569336	1
29360039	23226572	1
29360039	24165979	1
29360039	25506591	1
29360039	25621495	1
29360039	28526413	1
29360039	28558797	1
29360039	29155277	1
29360039	29581031	1
29360039	29618525	1
29360039	24521094	0
27461729	19136617	2
27461729	20069537	2
27461729	20233698	2
27461729	20668688	2
27461729	20691053	2
27461729	20811620	2
27461729	22278832	2
27461729	22564980	2
27461729	22675074	2
27461729	22782115	2
27461729	23975789	2
27461729	24782518	2
27461729	24999558	2
27461729	25228660	2
27461729	25486472	2
27461729	25916712	2
27461729	26001583	2
27461729	26193323	2
27461729	26404150	2
27461729	26748519	2
27461729	26869583	2
27461729	26960733	2
27461729	27004515	2
27461729	27008015	2
27461729	27832531	2
27461729	28064247	2
27461729	28180283	2
27461729	28588240	2
27461729	29080874	2
27461729	29229825	2
27461729	29302027	2
27461729	18441229	1
27461729	18675948	1
27461729	20601698	1
27461729	21948239	1
27461729	22026390	1
27461729	22955983	1
27461729	23333867	1
27461729	23478442	1
27461729	23668488	1
27461729	23958183	1
27461729	24035354	1
27461729	25299688	1
27461729	25340767	1
27461729	25799187	1
27461729	26260845	1
27461729	26328275	1
27461729	26527277	1
27461729	26863263	1
27461729	27214023	1
27461729	27621770	1
27461729	27634932	1
27461729	27793359	1
27461729	28475897	1
27461729	28575439	1
27461729	28848233	1
27461729	29660180	1
27461729	20693478	0
27461729	21257959	0
27461729	21889355	0
29165708	18208397	2
29165708	19345191	2
29165708	19907496	2
29165708	29549581	2
29165708	18232736	1
29165708	18653894	1
29165708	19299562	1
29165708	19342897	1
29165708	19686094	1
29165708	20124417	1
29165708	20177396	1
29165708	20832720	1
29165708	21876002	1
29165708	22324461	1
29165708	22417748	1
29165708	22645306	1
29165708	22885006	1
29165708	22896698	1
29165708	22912589	1
29165708	23446515	1
29165708	25220052	1
29165708	25957489	1
29165708	26051894	1
29165708	26889705	1
29165708	26895425	1
29165708	27898391	1
29165708	28615292	1
29165708	29058668	1
29165708	29100057	1
29165708	29129641	1
29165708	29433064	1
29165708	18239448	0
29165708	18256525	0
29165708	18653893	0
29165708	19183276	0
29165708	19571679	0
29165708	19745840	0
29165708	19948489	0
29165708	20967229	0
29165708	21209385	0
29165708	21327097	0
29165708	21658943	0
29165708	21979917	0
29165708	22157819	0
29165708	22814604	0
29165708	23219725	0
29165708	23334284	0
29165708	23493417	0
29165708	23555314	0
29165708	24506176	0
29165708	25414306	0
29165708	25659430	0
29165708	26299517	0
29165708	26420833	0
29165708	26675236	0
29165708	26903600	0
29165708	27027290	0
29165708	27120695	0
29165708	27397686	0
29165708	28177203	0
29353941	19417075	2
29353941	20560937	2
29353941	20698981	2
29353941	22563066	2
29353941	23530607	2
29353941	23981227	2
29353941	24413218	2
29353941	25252852	2
29353941	25491122	2
29353941	26315907	2
29353941	27570441	2
29353941	28595376	2
29353941	28968634	2
29353941	29091583	2
29353941	18366617	1
29353941	18558655	1
29353941	19436774	1
29353941	19696187	1
29353941	19933163	1
29353941	19963938	1
29353941	20049751	1
29353941	20141472	1
29353941	20194424	1
29353941	20196753	1
29353941	20600158	1
29353941	20851787	1
29353941	21906114	1
29353941	21927625	1
29353941	22554888	1
29353941	22712439	1
29353941	23009363	1
29353941	23461570	1
29353941	23837882	1
29353941	25089832	1
29353941	25259608	1
29353941	25367074	1
29353941	25870462	1
29353941	25910040	1
29353941	26191087	1
29353941	26231183	1
29353941	26388142	1
29353941	26543580	1
29353941	26818838	1
29353941	27343475	1
29353941	27587701	1
29353941	27639353	1
29353941	27769238	1
29353941	28166715	1
29353941	28331463	1
29353941	28649173	1
29353941	28900804	1
29353941	29049343	1
29353941	29425273	1
29353941	18364997	0
29353941	20663171	0
29353941	21177328	0
29353941	21230032	0
29353941	23834140	0
29353941	28675924	0
29353941	28749364	0
25704641	18239049	2
25704641	18242680	2
25704641	18417713	2
25704641	19008057	2
25704641	19447485	2
25704641	19641179	2
25704641	19754581	2
25704641	19939331	2
25704641	20198711	2
25704641	21295838	2
25704641	21757473	2
25704641	21791164	2
25704641	21791168	2
25704641	21820165	2
25704641	22391295	2
25704641	22558373	2
25704641	22578626	2
25704641	22675245	2
25704641	23199746	2
25704641	23228698	2
25704641	23369728	2
25704641	24011188	2
25704641	24070583	2
25704641	24279306	2
25704641	24355610	2
25704641	24356867	2
25704641	24381853	2
25704641	24501174	2
25704641	24913026	2
25704641	25141841	2
25704641	25442391	2
25704641	25627022	2
25704641	25709633	2
25704641	25826727	2
25704641	25921213	2
25704641	25943119	2
25704641	26280459	2
25704641	26879998	2
25704641	27481813	2
25704641	27559149	2
25704641	27955714	2
25704641	28063736	2
25704641	28070808	2
25704641	28693630	2
25704641	29492475	2
25704641	22264662	1
25704641	23622680	1
25704641	24420374	1
25704641	24729661	1
25704641	25156970	1
25704641	25385722	1
25704641	25662108	1
25704641	26952753	1
25704641	27448692	1
25704641	28215677	1
25704641	28250240	1
25704641	28845753	1
25704641	29573844	1
25704641	21455277	0
25704641	25692763	0
29348350	22132095	2
29348350	22247526	2
29348350	22815441	2
29348350	23908291	2
29348350	24285649	2
29348350	24407636	2
29348350	25814613	2
29348350	26823958	2
29348350	26883489	2
29348350	26966221	2
29348350	27056212	2
29348350	27237113	2
29348350	27594974	2
29348350	27738024	2
29348350	27932657	2
29348350	28450852	2
29348350	28818894	2
29348350	22408245	1
29348350	22493196	1
29348350	22887683	1
29348350	24356842	1
29348350	25189587	1
29348350	25278536	1
29348350	25635023	1
29348350	25635025	1
29348350	25838493	1
29348350	25908139	1
29348350	26294625	1
29348350	26767092	1
29348350	27151804	1
29348350	27284139	1
29348350	27365340	1
29348350	27469957	1
29348350	27609931	1
29348350	28007854	1
29348350	28408678	1
29348350	28522712	1
29348350	28963214	1
29348350	28963227	1
29348350	22965079	0
29348350	22965100	0
29348350	23682152	0
29348350	25013140	0
29348350	25999565	0
29348350	26472822	0
29348350	27129669	0
29348350	28163826	0
29348350	28360178	0
29348350	28408685	0
29348350	28546474	0
29348350	28751408	0
29348350	28798176	0
29348350	28912321	0
29348350	28963215	0
29348350	29063968	0
29348350	29192084	0
29348350	29439031	0
29348350	29472336	0
29348350	29700147	0
29348350	29724840	0
29255034	22946923	2
29255034	24882660	2
29255034	25301962	2
29255034	26749247	2
29255034	28068053	2
29255034	28984436	2
29255034	29149729	2
29255034	29345568	2
29255034	18157524	1
29255034	18555555	1
29255034	20714111	1
29255034	21035459	1
29255034	21705074	1
29255034	22011953	1
29255034	22873669	1
29255034	22906603	1
29255034	24095174	1
29255034	24274699	1
29255034	25071985	1
29255034	26357993	1
29255034	27316744	1
29255034	27689968	1
29255034	28778924	1
29255034	28892365	1
29255034	29083159	1
29255034	18191144	0
29255034	19194863	0
29255034	20540100	0
29255034	20557062	0
29255034	21392506	0
29255034	21655607	0
29255034	21752633	0
29255034	21881666	0
29255034	21961996	0
29255034	22430764	0
29255034	22739570	0
29255034	22909252	0
29255034	23304695	0
29255034	23787874	0
29255034	23912807	0
29255034	24039035	0
29255034	24134196	0
29255034	24792385	0
29255034	24801432	0
29255034	25517312	0
29255034	25865036	0
29255034	25974839	0
29255034	26362156	0
29255034	26502609	0
29255034	26741147	0
29255034	26773462	0
29255034	26864481	0
29255034	26994353	0
29255034	27367748	0
29255034	27714073	0
29255034	28043051	0
29255034	28387331	0
29255034	28451297	0
29255034	28869274	0
29255034	29091083	0
29362237	20833374	2
29362237	21706283	2
29362237	21930756	2
29362237	22087232	2
29362237	24610660	2
29362237	25483774	2
29362237	27027296	2
29362237	29101209	2
29362237	29101210	2
29362237	29109176	2
29362237	29156234	2
29362237	29501618	2
29362237	19245940	1
29362237	19352427	1
29362237	19454352	1
29362237	19649176	1
29362237	19666778	1
29362237	19745113	1
29362237	19919567	1
29362237	20402792	1
29362237	20485517	1
29362237	20656914	1
29362237	21085601	1
29362237	21124988	1
29362237	21289475	1
29362237	21436220	1
29362237	21586647	1
29362237	22110651	1
29362237	22276126	1
29362237	22428031	1
29362237	22472853	1
29362237	22546903	1
29362237	22726313	1
29362237	22863995	1
29362237	23139737	1
29362237	23302789	1
29362237	23381995	1
29362237	23484392	1
29362237	24040201	1
29362237	24225657	1
29362237	24252340	1
29362237	24259441	1
29362237	24260489	1
29362237	24478069	1
29362237	25326520	1
29362237	25389175	1
29362237	25667269	1
29362237	26037125	1
29362237	26472755	1
29362237	26851404	1
29362237	28119468	1
29362237	28261668	1
29362237	28776040	1
29362237	29371575	1
29362237	29453849	1
29362237	29555898	1
29362237	19523197	0
29362237	20865172	0
29362237	21245270	0
29362237	27624133	0
29372014	22729974	2
29372014	23062450	2
29372014	23687563	2
29372014	24312721	2
29372014	24851144	2
29372014	25418442	2
29372014	25557561	2
29372014	25750837	2
29372014	25989951	2
29372014	26320578	2
29372014	26450830	2
29372014	26618238	2
29372014	26800660	2
29372014	26950013	2
29372014	27176723	2
29372014	27613369	2
29372014	27677771	2
29372014	27723542	2
29372014	27776256	2
29372014	28134442	2
29372014	28194504	2
29372014	28370300	2
29372014	28646729	2
29372014	28649302	2
29372014	28696531	2
29372014	29029837	2
29372014	29160557	2
29372014	29201287	2
29372014	29210054	2
29372014	29372010	2
29372014	29377849	2
29372014	29421372	2
29372014	29451956	2
29372014	29577450	2
29372014	29707169	2
29372014	19031486	1
29372014	19676110	1
29372014	19795402	1
29372014	23382032	1
29372014	23815109	1
29372014	24894802	1
29372014	25994023	1
29372014	26011396	1
29372014	26270934	1
29372014	26342916	1
29372014	26401293	1
29372014	26554331	1
29372014	27677648	1
29372014	27736138	1
29372014	27797567	1
29372014	27989268	1
29372014	28194719	1
29372014	28763159	1
29372014	28820616	1
29372014	29038691	1
29372014	29163862	1
29372014	29351709	1
29372014	29568727	1
29372014	29754591	1
29372014	28850425	0
26787849	18070067	2
26787849	18179839	2
26787849	18487401	2
26787849	18599838	2
26787849	19060137	2
26787849	19682264	2
26787849	20041030	2
26787849	20453093	2
26787849	20735777	2
26787849	21555402	2
26787849	21858064	2
26787849	22343293	2
26787849	22371376	2
26787849	23056212	2
26787849	23143799	2
26787849	23924741	2
26787849	24187091	2
26787849	24497189	2
26787849	24571640	2
26787849	24612375	2
26787849	24938225	2
26787849	24989777	2
26787849	25034696	2
26787849	25047957	2
26787849	25271054	2
26787849	25780925	2
26787849	25845844	2
26787849	26297258	2
26787849	26378716	2
26787849	26483521	2
26787849	26620262	2
26787849	26954590	2
26787849	27119725	2
26787849	27357680	2
26787849	28064429	2
26787849	28533471	2
26787849	28584154	2
26787849	29066549	2
26787849	29184024	2
26787849	29352081	2
26787849	29617986	2
26787849	29738307	2
26787849	29760208	2
26787849	18485075	1
26787849	19246740	1
26787849	20304990	1
26787849	22194456	1
26787849	22844393	1
26787849	23028334	1
26787849	24157832	1
26787849	24324811	1
26787849	25155599	1
26787849	26290475	1
26787849	26785289	1
26787849	27986792	1
26787849	28223461	1
26787849	29435492	1
26787849	29670306	1
26787849	23457227	0
26787849	25873381	0
29303981	25629704	2
29303981	27775658	2
29303981	28538654	2
29303981	29538334	2
29303981	21177469	1
29303981	22991522	1
29303981	24706955	1
29303981	25172929	1
29303981	25667426	1
29303981	26009752	1
29303981	27328829	1
29303981	27777762	1
29303981	18281565	0
29303981	18836897	0
29303981	18836908	0
29303981	19146656	0
29303981	19151338	0
29303981	19276411	0
29303981	20390567	0
29303981	20875073	0
29303981	21406354	0
29303981	22440030	0
29303981	23243230	0
29303981	23281747	0
29303981	23367668	0
29303981	23472008	0
29303981	23472011	0
29303981	23542656	0
29303981	23687137	0
29303981	24603500	0
29303981	25306464	0
29303981	25990512	0
29303981	25990629	0
29303981	26188031	0
29303981	26354762	0
29303981	26479370	0
29303981	26479391	0
29303981	26480046	0
29303981	26554301	0
29303981	26628344	0
29303981	26954171	0
29303981	26955634	0
29303981	26976901	0
29303981	26994206	0
29303981	26994207	0
29303981	27436770	0
29303981	27444438	0
29303981	27566727	0
29303981	27821220	0
29303981	27921400	0
29303981	28008129	0
29303981	28431049	0
29303981	28756797	0
29303981	28780926	0
29303981	29050408	0
29303981	29050409	0
29303981	29462486	0
29303981	29541640	0
29303981	29701510	0
29303981	29804554	0
29329231	20047952	2
29329231	25505010	2
29329231	26119160	2
29329231	27927847	2
29329231	28070774	2
29329231	28456952	2
29329231	29346308	2
29329231	18664476	1
29329231	20528677	1
29329231	21571306	1
29329231	21883047	1
29329231	22136333	1
29329231	22153273	1
29329231	23267763	1
29329231	23638920	1
29329231	23724028	1
29329231	23799114	1
29329231	23862119	1
29329231	23879725	1
29329231	24142588	1
29329231	24338653	1
29329231	24475172	1
29329231	24866751	1
29329231	25403742	1
29329231	25639061	1
29329231	25919905	1
29329231	26140375	1
29329231	26521085	1
29329231	26589294	1
29329231	26781342	1
29329231	26886818	1
29329231	27159223	1
29329231	27160711	1
29329231	27312837	1
29329231	27693690	1
29329231	27846786	1
29329231	28396578	1
29329231	28462436	1
29329231	28752541	1
29329231	28854493	1
29329231	28863041	1
29329231	17989070	0
29329231	21172306	0
29329231	21664672	0
29329231	22841923	0
29329231	23301992	0
29329231	23315062	0
29329231	23509810	0
29329231	24063163	0
29329231	24365767	0
29329231	24929113	0
29329231	25072252	0
29329231	25291435	0
29329231	25593971	0
29329231	25909036	0
29329231	26905643	0
29329231	26963774	0
29329231	28271637	0
29329231	29185592	0
29329231	29452353	0
29342945	18479022	2
29342945	20545152	2
29342945	22715789	2
29342945	24759508	2
29342945	27794337	2
29342945	29080011	2
29342945	17805918	1
29342945	19626887	1
29342945	20496699	1
29342945	20707160	1
29342945	20707162	1
29342945	20939322	1
29342945	23016354	1
29342945	23697141	1
29342945	24161379	1
29342945	24555393	1
29342945	24921568	1
29342945	24922219	1
29342945	25937680	1
29342945	26601392	1
29342945	26725867	1
29342945	26978931	1
29342945	27130467	1
29342945	27137031	1
29342945	27531144	1
29342945	28222865	1
29342945	28505135	1
29342945	28574469	1
29342945	28767059	1
29342945	29041218	1
29342945	29439504	1
29342945	19186796	0
29342945	19351614	0
29342945	20302113	0
29342945	20392464	0
29342945	21399677	0
29342945	21428078	0
29342945	21428086	0
29342945	22855357	0
29342945	23240436	0
29342945	23342066	0
29342945	23618498	0
29342945	24015900	0
29342945	24287529	0
29342945	25153473	0
29342945	25574437	0
29342945	25618096	0
29342945	25648710	0
29342945	25881444	0
29342945	26002093	0
29342945	26906005	0
29342945	27011185	0
29342945	27017466	0
29342945	27216440	0
29342945	27357917	0
29342945	28100401	0
29342945	29376321	0
29342945	29621173	0
29342945	29680529	0
29342945	29725142	0
29409497	18535870	2
29409497	20977015	2
29409497	20980699	2
29409497	24019272	2
29409497	24118428	2
29409497	25012409	2
29409497	25536391	2
29409497	26112354	2
29409497	26571279	2
29409497	27092397	2
29409497	27479760	2
29409497	27672377	2
29409497	28439245	2
29409497	18646574	1
29409497	20442981	1
29409497	21586480	1
29409497	21909342	1
29409497	23480438	1
29409497	23524871	1
29409497	24328923	1
29409497	25103116	1
29409497	26096259	1
29409497	26362465	1
29409497	28984499	1
29409497	29487552	1
29409497	18330745	0
29409497	18701254	0
29409497	21338533	0
29409497	21502775	0
29409497	21688158	0
29409497	21824413	0
29409497	21923672	0
29409497	21970206	0
29409497	22374631	0
29409497	22487712	0
29409497	22578715	0
29409497	22582348	0
29409497	22635018	0
29409497	23286647	0
29409497	23594367	0
29409497	23596271	0
29409497	24811217	0
29409497	24856556	0
29409497	25014300	0
29409497	25088516	0
29409497	25758156	0
29409497	25840951	0
29409497	25842194	0
29409497	26239635	0
29409497	26774001	0
29409497	26788435	0
29409497	26803548	0
29409497	26899819	0
29409497	27596340	0
29409497	27869250	0
29409497	28382831	0
29409497	28506319	0
29409497	28647819	0
29409497	29173189	0
29409497	29630412	0
27716862	18293566	1
27716862	19240293	1
27716862	19419824	1
27716862	19785632	1
27716862	20675243	1
27716862	21392826	1
27716862	23725788	1
27716862	24092866	1
27716862	25468620	1
27716862	27819747	1
27716862	18276043	0
27716862	19394470	0
27716862	19398250	0
27716862	19887862	0
27716862	19933725	0
27716862	19969615	0
27716862	20082662	0
27716862	20232014	0
27716862	20805181	0
27716862	21196692	0
27716862	21251057	0
27716862	21732976	0
27716862	21926660	0
27716862	22000305	0
27716862	22092626	0
27716862	22207315	0
27716862	22763268	0
27716862	23060326	0
27716862	23290341	0
27716862	23314179	0
27716862	23650967	0
27716862	23902787	0
27716862	24069218	0
27716862	24232665	0
27716862	24354904	0
27716862	24811326	0
27716862	24828791	0
27716862	25157010	0
27716862	25160505	0
27716862	25303341	0
27716862	25365287	0
27716862	25516312	0
27716862	25669192	0
27716862	25902805	0
27716862	26125638	0
27716862	26951095	0
27716862	27050053	0
27716862	27105558	0
27716862	27221376	0
27716862	27331352	0
27716862	27488830	0
27716862	27848941	0
27716862	28067942	0
27716862	28107817	0
27716862	28244047	0
27716862	28374809	0
27716862	28606568	0
27716862	29276219	0
27716862	29596719	0
27716862	29776694	0
29293394	18550686	2
29293394	18826429	2
29293394	19005085	2
29293394	19522816	2
29293394	21660471	2
29293394	22413742	2
29293394	23341359	2
29293394	23857348	2
29293394	23865685	2
29293394	24118304	2
29293394	24325195	2
29293394	24668874	2
29293394	24692647	2
29293394	24728832	2
29293394	25311199	2
29293394	26660093	2
29293394	27039280	2
29293394	28439024	2
29293394	28848571	2
29293394	29410672	2
29293394	29491872	2
29293394	18069943	1
29293394	18083797	1
29293394	18713465	1
29293394	18757448	1
29293394	18835170	1
29293394	19143988	1
29293394	19183296	1
29293394	20053183	1
29293394	20088907	1
29293394	20727216	1
29293394	21285327	1
29293394	21889053	1
29293394	22040275	1
29293394	22211473	1
29293394	22307782	1
29293394	23789057	1
29293394	24850836	1
29293394	26713714	1
29293394	26872836	1
29293394	27474509	1
29293394	27582757	1
29293394	28088849	1
29293394	28150888	1
29293394	28504266	1
29293394	28642761	1
29293394	28815457	1
29293394	29346835	1
29293394	19076718	0
29293394	20003133	0
29293394	22972705	0
29293394	23794026	0
29293394	24192764	0
29293394	24310121	0
29293394	25378694	0
29293394	25449724	0
29293394	25732589	0
29293394	28400510	0
29293394	28718794	0
29293394	28739644	0
29509720	22399940	2
29509720	22874883	2
29509720	24233074	2
29509720	24555393	2
29509720	24759508	2
29509720	25455367	2
29509720	25474376	2
29509720	26068879	2
29509720	27447635	2
29509720	27754385	2
29509720	27873890	2
29509720	27879787	2
29509720	28117689	2
29509720	29301212	2
29509720	29312449	2
29509720	29316716	2
29509720	29320453	2
29509720	18996546	1
29509720	19775709	1
29509720	20051343	1
29509720	20880556	1
29509720	21053719	1
29509720	21067783	1
29509720	21380923	1
29509720	21996619	1
29509720	22024544	1
29509720	23618498	1
29509720	23790462	1
29509720	24239308	1
29509720	25015016	1
29509720	25063509	1
29509720	25455375	1
29509720	25813716	1
29509720	26094627	1
29509720	26988390	1
29509720	27357917	1
29509720	27389454	1
29509720	27531143	1
29509720	27563902	1
29509720	27774370	1
29509720	27879706	1
29509720	28442198	1
29509720	28534809	1
29509720	28767059	1
29509720	29036892	1
29509720	29439504	1
29509720	29470391	1
29509720	18774643	0
29509720	24021971	0
29509720	24385880	0
29509720	24498094	0
29509720	26490412	0
29509720	26593921	0
29509720	27979617	0
29509720	28028707	0
29509720	28279880	0
29509720	28613323	0
29509720	28695250	0
29509720	28695260	0
29509720	29614058	0
27164102	18592227	2
27164102	19271888	2
27164102	22207640	2
27164102	24146935	2
27164102	24469960	2
27164102	26441410	2
27164102	26829804	2
27164102	27886080	2
27164102	29495409	2
27164102	29587392	2
27164102	29751533	2
27164102	18394525	1
27164102	19066937	1
27164102	19457753	1
27164102	22163729	1
27164102	22193274	1
27164102	23235454	1
27164102	23501700	1
27164102	24110645	1
27164102	24394598	1
27164102	24451466	1
27164102	24514881	1
27164102	24949646	1
27164102	25324766	1
27164102	26462243	1
27164102	27008211	1
27164102	27023545	1
27164102	27483264	1
27164102	28114037	1
27164102	28216555	1
27164102	28278465	1
27164102	28613255	1
27164102	28880185	1
27164102	29027920	1
27164102	29186053	1
27164102	29360799	1
27164102	29500760	1
27164102	17624439	0
27164102	18566490	0
27164102	18759994	0
27164102	19279149	0
27164102	20033506	0
27164102	21555172	0
27164102	22587336	0
27164102	23207412	0
27164102	24300664	0
27164102	24567348	0
27164102	24634664	0
27164102	25977804	0
27164102	25999834	0
27164102	26963596	0
27164102	27046840	0
27164102	27070607	0
27164102	27187413	0
27164102	27433499	0
27164102	28228582	0
27164102	28269025	0
27164102	28900393	0
27164102	28983750	0
27164102	29718803	0
29046519	22311909	2
29046519	23324996	2
29046519	24805951	2
29046519	19523699	1
29046519	20592755	1
29046519	20922532	1
29046519	21131476	1
29046519	21354995	1
29046519	22351634	1
29046519	23688016	1
29046519	23709594	1
29046519	25262754	1
29046519	27515419	1
29046519	27696904	1
29046519	28138709	1
29046519	28178628	1
29046519	28362832	1
29046519	29170451	1
29046519	29248193	1
29046519	29394331	1
29046519	17481639	0
29046519	18338623	0
29046519	18425706	0
29046519	18523137	0
29046519	18687705	0
29046519	19029480	0
29046519	19043252	0
29046519	19057515	0
29046519	19264420	0
29046519	19387578	0
29046519	19687579	0
29046519	20144066	0
29046519	21270815	0
29046519	21807884	0
29046519	22363752	0
29046519	22429340	0
29046519	22571446	0
29046519	22592665	0
29046519	22627060	0
29046519	22720058	0
29046519	22745561	0
29046519	23011292	0
29046519	23121769	0
29046519	23775171	0
29046519	24060523	0
29046519	24829499	0
29046519	25209105	0
29046519	25680887	0
29046519	25900022	0
29046519	26077587	0
29046519	26438881	0
29046519	26652990	0
29046519	26825736	0
29046519	27146402	0
29046519	27444336	0
29046519	27530946	0
29046519	27882355	0
29046519	27904672	0
29046519	28879040	0
29046519	29628463	0
21397062	18818955	2
21397062	20147368	2
21397062	20625291	2
21397062	21191290	2
21397062	21983221	2
21397062	22399287	2
21397062	23027747	2
21397062	23201160	2
21397062	24339795	2
21397062	24699222	2
21397062	24706765	2
21397062	24966690	2
21397062	25184538	2
21397062	25540137	2
21397062	25589264	2
21397062	26446763	2
21397062	27068403	2
21397062	27219040	2
21397062	27234911	2
21397062	27899452	2
21397062	27906866	2
21397062	28033128	2
21397062	29686978	2
21397062	29793662	2
21397062	18385471	1
21397062	18448590	1
21397062	18949482	1
21397062	19307729	1
21397062	19348045	1
21397062	19389850	1
21397062	19780717	1
21397062	19812536	1
21397062	19903818	1
21397062	20081299	1
21397062	20511716	1
21397062	20616717	1
21397062	21130072	1
21397062	21791920	1
21397062	21848011	1
21397062	23301036	1
21397062	23636770	1
21397062	23661805	1
21397062	23689795	1
21397062	23942199	1
21397062	24100128	1
21397062	24204001	1
21397062	24965791	1
21397062	29791908	1
21397062	18667602	0
21397062	19289823	0
21397062	20924400	0
21397062	21170879	0
21397062	21468194	0
21397062	22338089	0
21397062	24715567	0
21397062	24797667	0
21397062	27129733	0
21397062	29072386	0
21397062	29102372	0
21397062	29393102	0
28459442	20307505	2
28459442	20348919	2
28459442	20420859	2
28459442	20797542	2
28459442	20946057	2
28459442	21483767	2
28459442	21590588	2
28459442	21896760	2
28459442	21972426	2
28459442	22271790	2
28459442	23314009	2
28459442	23479657	2
28459442	25080591	2
28459442	25238541	2
28459442	26305476	2
28459442	26354924	2
28459442	28477977	2
28459442	28805441	2
28459442	29735557	2
28459442	18368045	1
